  Especie,Desove,LT,Fec
Sebastes serranoides,Viviparo,444.85,350348
Sebastes serranoides,Viviparo,446.26,222398
Sebastes serranoides,Viviparo,446.3,437342
Sebastes serranoides,Viviparo,448.93,435280
Sebastes serranoides,Viviparo,449.29,343160
Sebastes serranoides,Viviparo,452.85,279681
Sebastes serranoides,Viviparo,453.12,252044
Sebastes serranoides,Viviparo,454.27,236684
Sebastes serranoides,Viviparo,456.98,292965
Sebastes serranoides,Viviparo,458.14,238711
Sebastes serranoides,Viviparo,464.23,319538
Sebastes serranoides,Viviparo,464.8,393230
Sebastes serranoides,Viviparo,465.1,288827
Sebastes serranoides,Viviparo,465.95,338976
Sebastes serranoides,Viviparo,467.14,456676
Sebastes serranoides,Viviparo,475,274444
Sebastes serranoides,Viviparo,477.68,365524
Sebastes serranoides,Viviparo,481.72,360385
Sebastes serranoides,Viviparo,496.31,473920
Sebastes serranoides,Viviparo,501.03,524048
Sebastes viviparus,Viviparo,179.64,5855
Sebastes viviparus,Viviparo,179.72,2108
Sebastes viviparus,Viviparo,181.68,7253
Sebastes viviparus,Viviparo,185.91,1770
Sebastes viviparus,Viviparo,189.51,4303
Sebastes viviparus,Viviparo,189.84,1776
Sebastes viviparus,Viviparo,189.89,6395
Sebastes viviparus,Viviparo,190.03,8922
Sebastes viviparus,Viviparo,192.88,8230
Sebastes viviparus,Viviparo,199.99,4756
Sebastes viviparus,Viviparo,209.72,1896
Sebastes viviparus,Viviparo,209.87,4686
Sebastes viviparus,Viviparo,209.9,7736
Sebastes viviparus,Viviparo,211.78,5212
Sebastes viviparus,Viviparo,219.7,11238
Sebastes viviparus,Viviparo,219.77,18036
Sebastes viviparus,Viviparo,219.8,9582
Sebastes viviparus,Viviparo,219.9,7752
Sebastes viviparus,Viviparo,222.92,11940
Sebastes viviparus,Viviparo,227.2,22754
Sebastes viviparus,Viviparo,229.67,8205
Sebastes viviparus,Viviparo,229.73,3063
Sebastes viviparus,Viviparo,230.09,13957
Sebastes viviparus,Viviparo,240.14,7525
Sebastes viviparus,Viviparo,240.38,19203
Sebastes viviparus,Viviparo,243.27,10755
Sebastes viviparus,Viviparo,249.93,10678
Sebastes viviparus,Viviparo,249.97,14077
Sebastes viviparus,Viviparo,250.06,23402
Sebastes viviparus,Viviparo,260.07,12177
Sebastes viviparus,Viviparo,280.06,11252
Sebastes viviparus,Viviparo,290.36,29047
Seriphus politus,Pelagico,103.9,2314
Seriphus politus,Pelagico,110.92,8898
Seriphus politus,Pelagico,111.15,8416
Seriphus politus,Pelagico,115.4,8853
Seriphus politus,Pelagico,115.85,7266
Seriphus politus,Pelagico,116.01,6397
Seriphus politus,Pelagico,116.09,6125
Seriphus politus,Pelagico,117.19,9363
Seriphus politus,Pelagico,117.68,11771
Seriphus politus,Pelagico,117.71,8360
Seriphus politus,Pelagico,117.84,4745
Seriphus politus,Pelagico,119.12,13152
Seriphus politus,Pelagico,119.98,21106
Seriphus politus,Pelagico,120.56,6755
Seriphus politus,Pelagico,120.84,9118
Seriphus politus,Pelagico,120.89,15962
Seriphus politus,Pelagico,121,10390
Seriphus politus,Pelagico,122.38,10747
Seriphus politus,Pelagico,122.89,9145
Seriphus politus,Pelagico,123.77,7325
Seriphus politus,Pelagico,123.82,4683
Seriphus politus,Pelagico,123.97,8065
Seriphus politus,Pelagico,124.91,13665
Seriphus politus,Pelagico,125.03,6845
Seriphus politus,Pelagico,125.89,10290
Seriphus politus,Pelagico,126.01,7842
Seriphus politus,Pelagico,126.1,13149
Seriphus politus,Pelagico,126.39,8943
Seriphus politus,Pelagico,127.5,12207
Seriphus politus,Pelagico,127.82,14990
Seriphus politus,Pelagico,128.17,2899
Seriphus politus,Pelagico,129.33,9689
Seriphus politus,Pelagico,129.9,8084
Seriphus politus,Pelagico,130.14,14801
Seriphus politus,Pelagico,130.74,16815
Seriphus politus,Pelagico,131.19,13176
Seriphus politus,Pelagico,131.61,8668
Seriphus politus,Pelagico,131.64,5300
Seriphus politus,Pelagico,132.74,7603
Seriphus politus,Pelagico,132.92,10627
Seriphus politus,Pelagico,133.01,13189
Seriphus politus,Pelagico,133.91,11566
Seriphus politus,Pelagico,134.93,8461
Seriphus politus,Pelagico,134.99,11679
Seriphus politus,Pelagico,135.05,13903
Seriphus politus,Pelagico,135.93,6038
Seriphus politus,Pelagico,135.93,10120
Seriphus politus,Pelagico,137.31,16753
Seriphus politus,Pelagico,137.37,5599
Seriphus politus,Pelagico,137.4,22584
Seriphus politus,Pelagico,138.39,14788
Seriphus politus,Pelagico,138.42,6227
Seriphus politus,Pelagico,139.64,14973
Seriphus politus,Pelagico,139.83,19200
Seriphus politus,Pelagico,139.93,9292
Seriphus politus,Pelagico,140.51,12422
Seriphus politus,Pelagico,141.55,15563
Seriphus politus,Pelagico,141.61,18780
Seriphus politus,Pelagico,142.56,14086
Seriphus politus,Pelagico,143.09,12735
Seriphus politus,Pelagico,145.41,28418
Seriphus politus,Pelagico,145.51,25906
Seriphus politus,Pelagico,146.22,22620
Seriphus politus,Pelagico,146.82,19679
Seriphus politus,Pelagico,147.27,11059
Seriphus politus,Pelagico,147.47,17454
Seriphus politus,Pelagico,147.71,9561
Seriphus politus,Pelagico,150.07,21612
Seriphus politus,Pelagico,150.11,24462
Seriphus politus,Pelagico,151.18,9207
Seriphus politus,Pelagico,151.18,28655
Seriphus politus,Pelagico,151.57,13483
Seriphus politus,Pelagico,151.77,15635
Seriphus politus,Pelagico,151.91,14764
Seriphus politus,Pelagico,152.02,25769
Seriphus politus,Pelagico,153.6,13624
Seriphus politus,Pelagico,154.24,34041
Seriphus politus,Pelagico,155.31,12255
Seriphus politus,Pelagico,155.81,25793
Seriphus politus,Pelagico,156.1,13744
Seriphus politus,Pelagico,156.68,18523
Seriphus politus,Pelagico,156.93,11301
Seriphus politus,Pelagico,157.4,26509
Seriphus politus,Pelagico,157.91,22269
Seriphus politus,Pelagico,159,21712
Seriphus politus,Pelagico,159.15,15560
Seriphus politus,Pelagico,159.96,21145
Seriphus politus,Pelagico,159.96,38744
Seriphus politus,Pelagico,160.4,19293
Seriphus politus,Pelagico,160.66,16151
Seriphus politus,Pelagico,163.31,17398
Seriphus politus,Pelagico,163.57,23692
Seriphus politus,Pelagico,164.25,32659
Seriphus politus,Pelagico,165.39,8561
Seriphus politus,Pelagico,165.54,29778
Seriphus politus,Pelagico,166,23714
Seriphus politus,Pelagico,166.15,36166
Seriphus politus,Pelagico,166.19,12448
Seriphus politus,Pelagico,166.26,31146
Seriphus politus,Pelagico,166.72,20568
Seriphus politus,Pelagico,168.31,24005
Seriphus politus,Pelagico,168.58,18985
Seriphus politus,Pelagico,168.93,31645
Seriphus politus,Pelagico,169.12,39893
Seriphus politus,Pelagico,169.67,32923
Seriphus politus,Pelagico,170.77,19557
Seriphus politus,Pelagico,170.84,14760
Seriphus politus,Pelagico,171.08,20706
Seriphus politus,Pelagico,172.39,17346
Seriphus politus,Pelagico,175.35,30158
Seriphus politus,Pelagico,175.75,18867
Seriphus politus,Pelagico,175.79,23878
Seriphus politus,Pelagico,175.91,20597
Seriphus politus,Pelagico,176.69,45384
Seriphus politus,Pelagico,179.68,85192
Seriphus politus,Pelagico,179.93,24952
Seriphus politus,Pelagico,180.05,46057
Seriphus politus,Pelagico,180.38,17446
Seriphus politus,Pelagico,180.47,27321
Seriphus politus,Pelagico,180.8,28517
Seriphus politus,Pelagico,181.05,45082
Seriphus politus,Pelagico,183.87,49249
Seriphus politus,Pelagico,186.42,49591
Seriphus politus,Pelagico,186.59,31579
Seriphus politus,Pelagico,186.68,11690
Seriphus politus,Pelagico,186.9,21409
Seriphus politus,Pelagico,188.58,71763
Seriphus politus,Pelagico,189.32,46334
Seriphus politus,Pelagico,189.85,35003
Seriphus politus,Pelagico,190.99,39948
Seriphus politus,Pelagico,193.87,29950
Seriphus politus,Pelagico,193.91,71384
Seriphus politus,Pelagico,194.18,67112
Seriphus politus,Pelagico,195.48,33105
Seriphus politus,Pelagico,196.52,52457
Seriphus politus,Pelagico,197.15,49113
Seriphus politus,Pelagico,201.09,43381
Seriphus politus,Pelagico,202.72,56092
Seriphus politus,Pelagico,203.8,63577
Seriphus politus,Pelagico,209.22,43461
Seriphus politus,Pelagico,213.85,101111
Seriphus politus,Pelagico,223.15,125632
Seriphus politus,Pelagico,228.67,55322
